id,ids_prism,ids_bbref,ids_fangraphs,ids_mlbam,ids_nfbc,ids_sfbb,ids_yahoo,names_last,names_first,names_middle
z444fb5vnm,z444fb5vnm,faedoal01,19874,656412,10127,faedoal01,10880,Faedo,Alex,Michael
z4sdsjf7qh,z4sdsjf7qh,perezsa02,7304,521692,8134,perezsa02,9015,Pérez,Salvador,Johan
z4y1jjq1fw,z4y1jjq1fw,martich02,11847,455119,8768,martich02,9684,Martin,Chris,Riley
z56eq0xgmw,z56eq0xgmw,lynchda02,21537,663738,10176,lynchda02,11322,Lynch,Daniel,A.
z5ypjzw7ld,z5ypjzw7ld,lucchjo01,19320,664192,9952,lucchjo01,10941,Lucchesi,Joey,George
z72n72j3fr,z72n72j3fr,devench02,12763,606965,9342,devench02,10264,Devenski,Chris,Michael
z85yq85ez0,z85yq85ez0,smithca06,27867,671922,11982,smithca06,60016,Smith,Cade,Jared Benjamin
z86ndx53y0,z86ndx53y0,lawreju01,17639,664875,10499,lawreju01,11207,Lawrence,Justin,Anthony
z9jtdtsq8r,z9jtdtsq8r,schanno01,33189,694384,11844,schanno01,62953,Schanuel,Nolan,Ryan
z9pw7ntb9r,z9pw7ntb9r,nootbla01,21454,663457,11225,nootbla01,12212,Nootbaar,Lars,Taylor-Tatsuji
zb5hmd0pyh,zb5hmd0pyh,brebbjo01,12777,605154,9664,brebbjo01,10711,Brebbia,John,Fulboam
zbns9hg4l4,zbns9hg4l4,mccoyma01,22232,669200,11851,,60770,McCoy,Mason,Steven
zc871jlqr8,zc871jlqr8,meyerja02,20308,676694,10999,meyerja01,11913,Meyers,Jake,Berkshire
zcdd8ndwz8,zcdd8ndwz8,,sa3015579,691858,12263,,63609,Serna,Jared,Enrique
zcmvz5sc94,zcmvz5sc94,munozan01,20373,662253,10134,munozan01,11526,Muñoz,Andrés,Clemente
zcz6fs97zd,zcz6fs97zd,volpean01,27647,683011,11325,volpean01,11809,Volpe,Anthony,Michael
zdtpzsc1p8,zdtpzsc1p8,kelenja01,22558,672284,10230,kelenja01,11382,Kelenic,Jarred,Robert
zeb60s5q8r,zeb60s5q8r,ortizlu03,27646,682847,11572,ortizlu03,12699,Ortiz,Luis,Leandro
zed050f2l8,zed050f2l8,gonzaro01,21562,663853,11276,gonzaro01,12262,Gonzalez,Romy,A.
zfdvvllx24,zfdvvllx24,banksta01,16990,621383,11444,banksta01,12593,Banks,Tanner,Pierce
zfl4cm1dsd,zfl4cm1dsd,eovalna01,9132,543135,8130,eovalna01,9007,Eovaldi,Nathan,Edward
zg6df9fpmd,zg6df9fpmd,maydu01,19716,669160,10189,maydu01,10898,May,Dustin,Jake
zhfnjq9p3w,zhfnjq9p3w,carteev01,27790,694497,11753,carteev01,12563,Carter,Evan,Jason
zjjflfpv7m,zjjflfpv7m,campegu01,22707,672569,12185,,62499,Campero,Gustavo,Angel
zlb613bpvd,zlb613bpvd,nunezdo01,15055,624513,10673,nunezdo01,10650,Nuñez,Dom,Manuel
znbecqt5nh,znbecqt5nh,sprinje01,17677,605488,10067,sprinje01,11121,Springs,Jeffrey,Scott
zp8tkfxt8h,zp8tkfxt8h,ornelti01,22566,672359,10343,ornelti01,11376,Ornelas,Tirso,Abraham
zqc2pvldvw,zqc2pvldvw,millebo06,27483,676272,11073,millebo06,12037,Miller,Bobby,Anthony
zqy3hkvsbh,zqy3hkvsbh,kranima01,22175,668820,10909,,11977,Kranick,Max,Joseph
zqzl32tfnh,zqzl32tfnh,soriage01,21863,666277,11684,,12751,Soriano,George,
zst146vygd,zst146vygd,wilsowe01,19358,642215,11840,wilsowe01,60595,Wilson,Weston,Graham
zt0h7t3wz8,zt0h7t3wz8,walkejo03,23617,677020,11793,,12492,Walker,Josh,
ztj0rjng8r,ztj0rjng8r,huffsa01,22209,669087,10826,huffsa01,11849,Huff,Sam,Nicholas
ztsfxzrjk8,ztsfxzrjk8,turnbsp01,16207,605513,9893,turnbsp01,10180,Turnbull,Spencer,Ketcham
zvxwrv85hm,zvxwrv85hm,olsonma02,14344,621566,8690,olsonma02,9605,Olson,Matt,Kent
zw18bswkf4,zw18bswkf4,diazjh01,20298,646242,11291,,11432,Díaz,Jhonathan,Alexander
zwfqldx7hr,zwfqldx7hr,drisclo01,25475,686482,12172,drisclo01,60885,Driscoll,Logan,Rylee
zwgjkx38gm,zwgjkx38gm,jaxgr01,20253,643377,11218,jaxgr01,12203,Jax,Griffin,Griffin
zwk7xf8srm,zwk7xf8srm,perezeu02,27768,691587,11591,perezeu02,12468,Pérez,Eury,Rafael
zx51q8l04m,zx51q8l04m,florewi01,5827,527038,7538,florewi01,9483,Flores,Wilmer,Alejandro
zys999p3dm,zys999p3dm,livelbe01,14932,594902,8960,livelbe01,9881,Lively,Ben,Bennett
